,Date,Close/Last,Volume,Open,High,Low,Society
26,12/21/2021,327.29,24740600.0,$323.29,$327.73,$319.8,Microsoft
27,12/20/2021,319.91,28326530.0,$320.05,$322.8,$317.57,Microsoft
28,12/17/2021,323.8,47983710.0,$320.88,$324.92,$317.25,Microsoft
29,12/16/2021,324.9,35034830.0,$335.71,$336.76,$323.02,Microsoft
30,12/15/2021,334.65,35381120.0,$328.61,$335.19,$324.5,Microsoft
31,12/14/2021,328.34,44438700.0,$333.22,$334.64,$324.11,Microsoft
32,12/13/2021,339.4,28899430.0,$340.68,$343.79,$339.08,Microsoft
33,12/10/2021,342.54,38095690.0,$334.98,$343,$334.79,Microsoft
34,12/09/2021,333.1,22214160.0,$334.41,$336.489,$332.12,Microsoft
35,12/08/2021,334.97,24760990.0,$335.31,$335.5,$330.8,Microsoft
36,12/07/2021,334.92,31021940.0,$331.64,$335.8,$330.1,Microsoft
37,12/06/2021,326.19,30032560.0,$323.95,$327.45,$319.23,Microsoft
38,12/03/2021,323.01,41779280.0,$331.99,$332.7,$318.03,Microsoft
39,12/02/2021,329.49,30765980.0,$330.3,$333.49,$327.8028,Microsoft
40,12/01/2021,330.08,33401150.0,$335.13,$339.28,$329.39,Microsoft
41,11/30/2021,330.59,42885610.0,$335.32,$337.78,$328.99,Microsoft
42,11/29/2021,336.63,28563480.0,$334.94,$339.03,$334.74,Microsoft
43,11/26/2021,329.68,24217240.0,$334.35,$337.93,$328.12,Microsoft
44,11/24/2021,337.91,21661310.0,$336.28,$338.16,$333.911,Microsoft
45,11/23/2021,337.68,30427560.0,$337.05,$339.45,$333.56,Microsoft
46,11/22/2021,339.83,31031110.0,$344.62,$349.67,$339.55,Microsoft
47,11/19/2021,343.11,21963400.0,$342.64,$345.1,$342.2,Microsoft
48,11/18/2021,341.27,22463530.0,$338.18,$342.45,$337.12,Microsoft
49,11/17/2021,339.12,19053380.0,$338.94,$342.19,$338,Microsoft
50,11/16/2021,339.51,20886830.0,$335.68,$340.67,$335.51,Microsoft
51,11/15/2021,336.07,16723010.0,$337.54,$337.88,$334.034,Microsoft
52,11/12/2021,336.72,23831050.0,$333.92,$337.23,$333.79,Microsoft
53,11/11/2021,332.43,16849840.0,$331.25,$333.7746,$330.51,Microsoft
54,11/10/2021,330.8,25500940.0,$334.57,$334.6303,$329.92,Microsoft
55,11/09/2021,335.95,21307370.0,$337.107,$338.72,$334.53,Microsoft
56,11/08/2021,336.99,20897000.0,$337.3,$337.65,$334.44,Microsoft
57,11/05/2021,336.06,22570100.0,$338.51,$338.79,$334.4217,Microsoft
58,11/04/2021,336.44,23992200.0,$332.89,$336.54,$329.51,Microsoft
59,11/03/2021,334.0,21500080.0,$333.9,$334.9,$330.65,Microsoft
60,11/02/2021,333.13,26487110.0,$330.31,$333.45,$330,Microsoft
61,11/01/2021,329.37,27073180.0,$331.355,$331.49,$326.37,Microsoft
62,10/29/2021,331.62,34765980.0,$324.13,$332,$323.9,Microsoft
63,10/28/2021,324.35,26297940.0,$324.325,$324.87,$321.3601,Microsoft
64,10/27/2021,323.17,52588690.0,$316,$326.0973,$316,Microsoft
65,10/26/2021,310.11,28107350.0,$311,$312.395,$308.5967,Microsoft
66,10/25/2021,308.13,17554470.0,$309.36,$309.4,$306.46,Microsoft
67,10/22/2021,309.16,17449330.0,$310.4,$311.09,$307.8,Microsoft
68,10/21/2021,310.76,16918100.0,$307.17,$311.02,$306.36,Microsoft
69,10/20/2021,307.41,16537070.0,$309.21,$309.7,$306.11,Microsoft
70,10/19/2021,308.23,17682140.0,$308.348,$309.3,$307.22,Microsoft
71,10/18/2021,307.29,22729300.0,$303.57,$308.21,$302.69,Microsoft
72,10/15/2021,304.21,25384800.0,$302.34,$304.45,$300.5191,Microsoft
73,10/14/2021,302.75,27262900.0,$299.21,$303.27,$297.83,Microsoft
74,10/13/2021,296.31,23424030.0,$294.91,$297.28,$293.49,Microsoft
75,10/12/2021,292.88,17974140.0,$295.34,$295.44,$292.35,Microsoft
76,10/11/2021,294.23,19298630.0,$292.92,$297.97,$292.745,Microsoft
77,10/08/2021,294.85,17685700.0,$296.219,$296.6409,$293.76,Microsoft
78,10/07/2021,294.85,20430470.0,$295.175,$296.64,$293.92,Microsoft
79,10/06/2021,293.11,28002560.0,$285.78,$293.63,$285.5093,Microsoft
80,10/05/2021,288.76,24993020.0,$284.0464,$290.398,$284.0464,Microsoft
81,10/04/2021,283.11,31350750.0,$287.4,$287.75,$280.25,Microsoft
82,10/01/2021,289.1,30086280.0,$282.122,$289.98,$281.29,Microsoft
83,09/30/2021,281.92,32343640.0,$285.71,$287.83,$281.62,Microsoft
84,09/29/2021,284.0,26353700.0,$285.1,$286.77,$283.01,Microsoft
85,09/28/2021,283.52,43186240.0,$289.795,$290.78,$282.75,Microsoft
86,09/27/2021,294.17,23571740.0,$296.14,$296.47,$292.9449,Microsoft
87,09/24/2021,299.35,14998980.0,$298.23,$299.8,$296.93,Microsoft
88,09/23/2021,299.56,18604600.0,$298.845,$300.9,$297.5339,Microsoft
89,09/22/2021,298.58,26626340.0,$296.725,$300.22,$294.51,Microsoft
90,09/21/2021,294.8,22364100.0,$295.69,$297.54,$294.07,Microsoft
91,09/20/2021,294.3,38278660.0,$296.33,$298.72,$289.52,Microsoft
92,09/17/2021,299.87,41372460.0,$304.17,$304.5,$299.53,Microsoft
93,09/16/2021,305.22,19550820.0,$303.76,$305.31,$300.76,Microsoft
94,09/15/2021,304.82,28356300.0,$303.26,$305.32,$301.82,Microsoft
95,09/14/2021,299.79,21853430.0,$299.56,$301.39,$298.1,Microsoft
96,09/13/2021,296.99,23652950.0,$297.55,$298.54,$294.08,Microsoft
97,09/10/2021,295.71,19633360.0,$298.415,$299.92,$295.38,Microsoft
98,09/09/2021,297.25,19927000.0,$300.82,$302.14,$297,Microsoft
99,09/08/2021,300.21,15046820.0,$299.78,$300.61,$297.4651,Microsoft
100,09/07/2021,300.18,17184080.0,$301.005,$301.09,$298.2,Microsoft
101,09/03/2021,301.14,14751610.0,$300.99,$302.6,$300.26,Microsoft
102,09/02/2021,301.15,16290550.0,$302.2,$303.3602,$300.18,Microsoft
103,09/01/2021,301.83,18983830.0,$302.865,$305.19,$301.49,Microsoft
104,08/31/2021,301.88,26285340.0,$304.42,$304.5,$301.5,Microsoft
105,08/30/2021,303.59,16348070.0,$301.115,$304.22,$301.06,Microsoft
106,08/27/2021,299.72,22605730.0,$298.987,$300.87,$296.83,Microsoft
107,08/26/2021,299.09,17666080.0,$300.99,$302.429,$298.95,Microsoft
108,08/25/2021,302.01,20006060.0,$304.3,$304.59,$300.42,Microsoft
109,08/24/2021,302.62,18175770.0,$305.02,$305.65,$302.0035,Microsoft
110,08/23/2021,304.65,22830160.0,$303.245,$305.4,$301.85,Microsoft
111,08/20/2021,304.36,40817650.0,$299.72,$305.84,$298.06,Microsoft
112,08/19/2021,296.77,29850460.0,$288.694,$297.47,$288.64,Microsoft
113,08/18/2021,290.73,21812990.0,$292.04,$294.82,$290.27,Microsoft
114,08/17/2021,293.08,20075250.0,$292.39,$293.43,$291.08,Microsoft
115,08/16/2021,294.6,22516030.0,$293.19,$294.82,$290.02,Microsoft
116,08/13/2021,292.85,18249050.0,$289.48,$292.9,$289.3,Microsoft
117,08/12/2021,289.81,14570390.0,$286.63,$289.97,$286.34,Microsoft
118,08/11/2021,286.95,13955930.0,$287.21,$288.66,$285.86,Microsoft
119,08/10/2021,286.44,18616580.0,$288.8,$289.25,$285.2,Microsoft
120,08/09/2021,288.33,16117630.0,$289.75,$291.55,$287.81,Microsoft
121,08/06/2021,289.46,16589340.0,$288.505,$289.5,$287.6238,Microsoft
122,08/05/2021,289.52,13900170.0,$286.88,$289.63,$286.1,Microsoft
123,08/04/2021,286.51,16191300.0,$286.22,$287.5883,$284.65,Microsoft
124,08/03/2021,287.12,17879050.0,$285.42,$287.23,$284,Microsoft
125,08/02/2021,284.82,16267360.0,$286.36,$286.775,$283.74,Microsoft
126,07/30/2021,284.91,20944850.0,$285.17,$286.66,$283.91,Microsoft
127,07/29/2021,286.5,18168290.0,$286.235,$288.618,$286.08,Microsoft
128,07/28/2021,286.22,33566850.0,$288.99,$290.15,$283.8303,Microsoft
129,07/27/2021,286.54,33604070.0,$289.43,$289.575,$282.95,Microsoft
130,07/26/2021,289.05,23176070.0,$289,$289.69,$286.642,Microsoft
131,07/23/2021,289.67,22768070.0,$287.37,$289.99,$286.5,Microsoft
132,07/22/2021,286.14,23384060.0,$283.84,$286.42,$283.42,Microsoft
133,07/21/2021,281.4,24364320.0,$278.905,$281.52,$277.29,Microsoft
134,07/20/2021,279.32,26259740.0,$278.03,$280.97,$276.26,Microsoft
135,07/19/2021,277.01,32935630.0,$278.934,$280.37,$274.45,Microsoft
136,07/16/2021,280.75,26186850.0,$282.07,$284.1,$279.46,Microsoft
137,07/15/2021,281.03,22604230.0,$282,$282.51,$279.83,Microsoft
138,07/14/2021,282.51,23113660.0,$282.345,$283.66,$280.55,Microsoft
139,07/13/2021,280.98,26120130.0,$277.52,$282.8477,$277.39,Microsoft
140,07/12/2021,277.32,18931700.0,$279.157,$279.77,$276.58,Microsoft
141,07/09/2021,277.94,23916670.0,$275.72,$278.05,$275.32,Microsoft
142,07/08/2021,277.42,24618590.0,$276.9,$278.73,$274.87,Microsoft
143,07/07/2021,279.93,23260030.0,$279.4,$280.6945,$277.15,Microsoft
144,07/06/2021,277.66,31565560.0,$278.03,$279.3698,$274.3,Microsoft
145,07/02/2021,277.65,26474410.0,$272.82,$278,$272.5,Microsoft
146,07/01/2021,271.6,16725320.0,$269.61,$271.84,$269.6,Microsoft
147,06/30/2021,270.9,21656460.0,$270.69,$271.3598,$269.6043,Microsoft
148,06/29/2021,271.4,19937810.0,$268.865,$271.65,$267.98,Microsoft
149,06/28/2021,268.72,19590020.0,$266.185,$268.9,$265.91,Microsoft
150,06/25/2021,265.02,25611110.0,$266.23,$267.25,$264.76,Microsoft
151,06/24/2021,266.69,21446870.0,$266.16,$267.85,$265.47,Microsoft
152,06/23/2021,265.275,19518680.0,$265.99,$266.83,$264.43,Microsoft
153,06/22/2021,265.51,24694090.0,$262.72,$265.79,$262.4,Microsoft
154,06/21/2021,262.63,26696120.0,$259.82,$263.52,$257.92,Microsoft
155,06/18/2021,259.43,37202220.0,$259.63,$262.3,$258.75,Microsoft
156,06/17/2021,260.9,27565540.0,$256.065,$261.75,$256.01,Microsoft
157,06/16/2021,257.38,27219960.0,$259.4,$260.58,$254.42,Microsoft
158,06/15/2021,258.36,18038930.0,$259.775,$259.99,$257.68,Microsoft
159,06/14/2021,259.89,19150510.0,$257.9,$259.95,$256.8,Microsoft
160,06/11/2021,257.89,18999730.0,$257.985,$258.4868,$256.61,Microsoft
161,06/10/2021,257.24,24563620.0,$254.29,$257.46,$253.67,Microsoft
162,06/09/2021,253.59,17937630.0,$253.81,$255.53,$253.21,Microsoft
163,06/08/2021,252.57,22455000.0,$255.16,$256.01,$252.51,Microsoft
164,06/07/2021,253.81,23079170.0,$249.98,$254.09,$249.81,Microsoft
165,06/04/2021,250.79,25281090.0,$247.76,$251.65,$247.51,Microsoft
166,06/03/2021,245.71,25307710.0,$245.22,$246.34,$243,Microsoft
167,06/02/2021,247.3,19406710.0,$248.125,$249.27,$245.84,Microsoft
168,06/01/2021,247.4,23213310.0,$251.23,$251.29,$246.96,Microsoft
169,05/28/2021,249.68,18274940.0,$250.995,$252.08,$249.56,Microsoft
170,05/27/2021,249.31,24426240.0,$251.17,$251.48,$249.25,Microsoft
171,05/26/2021,251.49,17771600.0,$251.43,$252.94,$250.75,Microsoft
172,05/25/2021,251.72,17704300.0,$251.769,$252.75,$250.82,Microsoft
173,05/24/2021,250.78,21411550.0,$247.785,$251.16,$247.51,Microsoft
174,05/21/2021,245.17,21863060.0,$247.565,$248.33,$244.74,Microsoft
175,05/20/2021,246.48,21800720.0,$243.96,$247.95,$243.86,Microsoft
176,05/19/2021,243.12,25739810.0,$239.31,$243.23,$238.6,Microsoft
177,05/18/2021,243.08,20167980.0,$246.27,$246.41,$242.9,Microsoft
178,05/17/2021,245.18,24938180.0,$246.55,$246.59,$243.52,Microsoft
179,05/14/2021,248.15,23901080.0,$245.575,$249.18,$245.49,Microsoft
180,05/13/2021,243.03,29624300.0,$241.8,$245.6,$241.42,Microsoft
181,05/12/2021,239.0,36684370.0,$242.165,$244.38,$238.07,Microsoft
182,05/11/2021,246.23,33641590.0,$244.55,$246.6,$242.57,Microsoft
183,05/10/2021,247.18,29299890.0,$250.87,$251.73,$247.12,Microsoft
184,05/07/2021,252.46,27032910.0,$252.15,$254.3,$251.17,Microsoft
185,05/06/2021,249.73,26491090.0,$246.45,$249.86,$244.69,Microsoft
186,05/05/2021,246.47,21901330.0,$249.06,$249.5,$245.82,Microsoft
187,05/04/2021,247.79,32756050.0,$250.97,$251.21,$245.76,Microsoft
188,05/03/2021,251.86,19626570.0,$253.4,$254.35,$251.12,Microsoft
189,04/30/2021,252.18,30945100.0,$249.74,$253.08,$249.6,Microsoft
190,04/29/2021,252.51,40589020.0,$255.46,$256.1,$249,Microsoft
191,04/28/2021,254.56,46903120.0,$256.078,$256.5399,$252.95,Microsoft
192,04/27/2021,261.97,31014210.0,$261.585,$263.19,$260.12,Microsoft
193,04/26/2021,261.55,19763350.0,$261.66,$262.435,$260.17,Microsoft
194,04/23/2021,261.15,21499290.0,$257.88,$261.51,$257.27,Microsoft
195,04/22/2021,257.17,25606150.0,$260.21,$261.78,$255.64,Microsoft
196,04/21/2021,260.58,24030380.0,$258.94,$260.68,$257.25,Microsoft
197,04/20/2021,258.26,19722880.0,$257.82,$260.2,$256.84,Microsoft
198,04/19/2021,258.74,23209260.0,$260.19,$261.48,$257.821,Microsoft
199,04/16/2021,260.74,24878580.0,$259.47,$261,$257.6014,Microsoft
200,04/15/2021,259.5,25627480.0,$257.931,$259.93,$257.73,Microsoft
201,04/14/2021,255.59,23070940.0,$257.475,$258.83,$255.16,Microsoft
202,04/13/2021,258.49,23837470.0,$257.257,$259.19,$256.83,Microsoft
203,04/12/2021,255.91,27148670.0,$254.71,$257.67,$254.62,Microsoft
204,04/09/2021,255.85,24326830.0,$252.87,$255.99,$252.44,Microsoft
205,04/08/2021,253.25,23625200.0,$252.77,$254.139,$252,Microsoft
206,04/07/2021,249.9,22719840.0,$247.81,$250.93,$247.19,Microsoft
207,04/06/2021,247.86,22931920.0,$247.61,$249.4,$246.88,Microsoft
208,04/05/2021,249.07,36910610.0,$242.76,$249.96,$242.7,Microsoft
209,04/01/2021,242.35,30337980.0,$238.47,$242.84,$238.0501,Microsoft
210,03/31/2021,235.77,43623470.0,$232.91,$239.1,$232.39,Microsoft
211,03/30/2021,231.85,24792010.0,$233.525,$233.85,$231.1,Microsoft
212,03/29/2021,235.24,25227460.0,$236.59,$236.8,$231.88,Microsoft
213,03/26/2021,236.48,25479850.0,$231.55,$236.71,$231.55,Microsoft
214,03/25/2021,232.34,34061850.0,$235.3,$236.94,$231.57,Microsoft
215,03/24/2021,235.46,25620130.0,$237.845,$238,$235.32,Microsoft
216,03/23/2021,237.58,31638380.0,$237.485,$241.05,$237.07,Microsoft
217,03/22/2021,235.99,30127010.0,$230.27,$236.9,$230.14,Microsoft
218,03/19/2021,230.35,46430730.0,$231.02,$232.474,$229.3496,Microsoft
219,03/18/2021,230.72,34852250.0,$232.56,$234.19,$230.33,Microsoft
220,03/17/2021,237.04,29562100.0,$236.15,$238.55,$233.23,Microsoft
221,03/16/2021,237.71,28092200.0,$236.28,$240.055,$235.94,Microsoft
222,03/15/2021,234.81,26042670.0,$234.96,$235.185,$231.81,Microsoft
223,03/12/2021,235.75,22653660.0,$234.01,$235.82,$233.23,Microsoft
224,03/11/2021,237.13,29907590.0,$234.96,$239.17,$234.31,Microsoft
225,03/10/2021,232.42,29746810.0,$237,$237,$232.04,Microsoft
226,03/09/2021,233.78,33080530.0,$232.88,$235.3839,$231.67,Microsoft
227,03/08/2021,227.39,35267440.0,$231.37,$233.365,$227.13,Microsoft
228,03/05/2021,231.6,41872770.0,$229.517,$233.27,$226.46,Microsoft
229,03/04/2021,226.73,44727790.0,$226.735,$232.49,$224.26,Microsoft
230,03/03/2021,227.56,34029530.0,$232.155,$233.5799,$227.26,Microsoft
231,03/02/2021,233.87,22812460.0,$237.01,$237.3,$233.45,Microsoft
232,03/01/2021,236.94,25332840.0,$235.9,$237.47,$233.15,Microsoft
233,02/26/2021,232.38,37819230.0,$231.525,$235.37,$229.54,Microsoft
234,02/25/2021,228.99,39542240.0,$232.08,$234.5852,$227.88,Microsoft
235,02/24/2021,234.55,26339750.0,$230.01,$235.2,$229,Microsoft
236,02/23/2021,233.27,30228700.0,$230.325,$234.83,$228.73,Microsoft
237,02/22/2021,234.51,36446940.0,$237.42,$237.93,$232.4,Microsoft
238,02/19/2021,240.97,25262600.0,$243.75,$243.86,$240.18,Microsoft
239,02/18/2021,243.79,16925560.0,$241.8,$243.93,$240.86,Microsoft
240,02/17/2021,244.2,21673110.0,$241.32,$244.31,$240.94,Microsoft
241,02/16/2021,243.7,26728490.0,$245.03,$246.13,$242.92,Microsoft
242,02/12/2021,244.99,16561080.0,$243.933,$245.3,$242.73,Microsoft
243,02/11/2021,244.49,15751060.0,$244.78,$245.15,$242.15,Microsoft
244,02/10/2021,242.82,22186710.0,$245,$245.92,$240.89,Microsoft
245,02/09/2021,243.77,23564950.0,$241.87,$244.76,$241.38,Microsoft
246,02/08/2021,242.47,22211930.0,$243.15,$243.68,$240.81,Microsoft
247,02/05/2021,242.2,18054750.0,$242.23,$243.28,$240.42,Microsoft
248,02/04/2021,242.01,25296100.0,$242.66,$243.2399,$240.37,Microsoft
249,02/03/2021,243.0,27158100.0,$239.57,$245.09,$239.26,Microsoft
250,02/02/2021,239.51,25916340.0,$241.3,$242.31,$238.69,Microsoft
251,02/01/2021,239.65,33314190.0,$235.06,$242.5,$232.43,Microsoft
0,01/28/2022,384.36,11966610.0,$386.76,$387,$372.08,Netflix
1,01/27/2022,386.7,24324750.0,$382.06,$394.8,$378.1,Netflix
2,01/26/2022,359.7,12683980.0,$378.27,$382.66,$356.62,Netflix
3,01/25/2022,366.42,15145820.0,$379.14,$387.71,$365.13,Netflix
4,01/24/2022,387.15,32386780.0,$383.91,$387.26,$351.46,Netflix
5,01/21/2022,397.5,58904270.0,$400.425,$409.1499,$379.99,Netflix
6,01/20/2022,508.25,12658990.0,$517.75,$526.64,$506.93,Netflix
7,01/19/2022,515.86,4353508.0,$515,$523.21,$510.51,Netflix
8,01/18/2022,510.8,4844418.0,$520.08,$521.75,$508.68,Netflix
9,01/14/2022,525.69,7861109.0,$517.6,$538.37,$511.88,Netflix
10,01/13/2022,519.2,4475063.0,$537.06,$540.79,$518.26,Netflix
11,01/12/2022,537.22,3787372.0,$544.27,$544.27,$532.02,Netflix
12,01/11/2022,540.84,3077836.0,$536.99,$543.91,$530.07,Netflix
13,01/10/2022,539.85,4486145.0,$538.49,$543.69,$526.32,Netflix
14,01/07/2022,541.06,3382873.0,$549.46,$553.43,$538.2175,Netflix
15,01/06/2022,553.29,5711795.0,$554.34,$563.36,$542.01,Netflix
16,01/05/2022,567.52,4148749.0,$592,$592.84,$566.88,Netflix
17,01/04/2022,591.15,4393135.0,$599.91,$600.4099,$581.6,Netflix
18,01/03/2022,597.37,3068808.0,$605.61,$609.99,$590.56,Netflix
19,12/31/2021,602.44,1995918.0,$610.01,$614.075,$602.05,Netflix
20,12/30/2021,612.09,1625093.0,$612.99,$620.61,$611.2401,Netflix
21,12/29/2021,610.54,1287513.0,$610.71,$613.98,$604.68,Netflix
22,12/28/2021,610.71,1884116.0,$614.95,$618.41,$609.69,Netflix
23,12/27/2021,613.12,2062233.0,$615,$615,$609.25,Netflix
24,12/23/2021,614.09,1621146.0,$616.4,$616.88,$607.57,Netflix
25,12/22/2021,614.24,2335745.0,$603.36,$614.82,$602.63,Netflix
26,12/21/2021,604.92,2319390.0,$597.5434,$607.82,$593.8611,Netflix
27,12/20/2021,593.74,3358404.0,$586.43,$602.8847,$584.26,Netflix
28,12/17/2021,586.73,4433706.0,$591.61,$593.25,$581.74,Netflix
29,12/16/2021,591.06,3143217.0,$597.09,$602.8308,$588,Netflix
30,12/15/2021,605.04,2866196.0,$598.18,$605.69,$584.51,Netflix
31,12/14/2021,597.99,2984536.0,$598.71,$602.29,$588.13,Netflix
32,12/13/2021,604.56,2517915.0,$612,$612.64,$599.52,Netflix
33,12/10/2021,611.66,2748774.0,$616.78,$617.74,$605.88,Netflix
34,12/09/2021,611.0,2376321.0,$627.58,$630.24,$610.44,Netflix
35,12/08/2021,628.08,2220308.0,$630,$632.455,$623.2,Netflix
36,12/07/2021,625.58,3125190.0,$619.83,$628.89,$611.4,Netflix
37,12/06/2021,612.69,3075672.0,$606.01,$617.29,$601,Netflix
38,12/03/2021,602.13,4829282.0,$622.75,$625.5,$594,Netflix
39,12/02/2021,616.47,3331131.0,$617.1,$625.36,$612.88,Netflix
40,12/01/2021,617.77,3897019.0,$649.48,$654.52,$617.07,Netflix
41,11/30/2021,641.9,5608919.0,$668.198,$675.38,$640.01,Netflix
42,11/29/2021,663.84,2529364.0,$663.2,$667.99,$658.29,Netflix
43,11/26/2021,665.64,2872513.0,$675,$676.405,$660.67,Netflix
44,11/24/2021,658.29,1867282.0,$658.01,$661.44,$651.1,Netflix
45,11/23/2021,654.06,2320917.0,$658.18,$666.43,$646.05,Netflix
46,11/22/2021,659.2,2765318.0,$676.02,$679.48,$656.47,Netflix
47,11/19/2021,678.8,2614852.0,$692.35,$694.16,$675,Netflix
48,11/18/2021,682.02,2014992.0,$691.61,$691.74,$679.735,Netflix
49,11/17/2021,691.69,2732831.0,$690,$700.9894,$686.09,Netflix
50,11/16/2021,687.4,2077387.0,$678.27,$688.3599,$676.9,Netflix
51,11/15/2021,679.33,2872186.0,$681.235,$685.2599,$671.49,Netflix
52,11/12/2021,682.61,4198410.0,$660.01,$683.34,$653.82,Netflix
53,11/11/2021,657.58,2868311.0,$650.24,$665.82,$649.705,Netflix
54,11/10/2021,646.91,2405785.0,$653.01,$660.3306,$642.11,Netflix
55,11/09/2021,655.99,2415630.0,$653.7,$660.5,$650.52,Netflix
56,11/08/2021,651.45,2887523.0,$650.29,$656,$643.79,Netflix
57,11/05/2021,645.72,5283488.0,$663.97,$665.64,$645.01,Netflix
58,11/04/2021,668.4,4865023.0,$685.89,$685.94,$665.5,Netflix
59,11/03/2021,688.29,2334852.0,$677.27,$689.39,$677.27,Netflix
60,11/02/2021,677.72,3888597.0,$683.11,$687.68,$673.82,Netflix
61,11/01/2021,681.17,3110911.0,$689.06,$689.97,$676.54,Netflix
62,10/29/2021,690.31,3825279.0,$673.06,$690.9699,$671.24,Netflix
63,10/28/2021,674.05,2859409.0,$670.949,$676.8,$668.03,Netflix
64,10/27/2021,662.92,2276914.0,$669,$671.41,$661.85,Netflix
65,10/26/2021,668.52,2904840.0,$673.76,$676.4899,$662.77,Netflix
66,10/25/2021,671.66,3833526.0,$663.74,$675.88,$657.07,Netflix
67,10/22/2021,664.78,6186016.0,$651.81,$665.46,$651.81,Netflix
68,10/21/2021,653.16,8437070.0,$628.89,$654.01,$628.65,Netflix
69,10/20/2021,625.14,10622000.0,$625.573,$637.4,$617.15,Netflix
70,10/19/2021,639.0,7633147.0,$636.969,$641,$632.3,Netflix
71,10/18/2021,637.97,4669071.0,$632.1,$638.41,$620.5901,Netflix
72,10/15/2021,628.29,4116874.0,$638,$639.42,$625.16,Netflix
73,10/14/2021,633.8,2672535.0,$632.23,$636.88,$626.79,Netflix
74,10/13/2021,629.76,2424638.0,$632.1791,$632.1791,$622.1,Netflix
75,10/12/2021,624.94,3227349.0,$633.02,$637.655,$621.99,Netflix
76,10/11/2021,627.04,2862470.0,$633.195,$639.42,$626.78,Netflix
77,10/08/2021,632.66,3272093.0,$634.165,$643.8,$630.86,Netflix
78,10/07/2021,631.85,3556886.0,$642.225,$646.84,$630.45,Netflix
79,10/06/2021,639.1,4580434.0,$628.18,$639.8699,$626.36,Netflix
80,10/05/2021,634.81,9534293.0,$606.94,$640.39,$606.89,Netflix
81,10/04/2021,603.35,4995932.0,$613.39,$626.125,$594.68,Netflix
82,10/01/2021,613.15,4090847.0,$604.24,$614.99,$597.505,Netflix
83,09/30/2021,610.34,6616040.0,$608.05,$619,$608.05,Netflix
84,09/29/2021,599.06,6221026.0,$589.01,$609.8799,$588.01,Netflix
85,09/28/2021,583.85,4431051.0,$589,$599.5353,$580.16,Netflix
86,09/27/2021,592.64,2504738.0,$587.95,$593.58,$576.93,Netflix
87,09/24/2021,592.39,2126246.0,$592.5,$592.98,$583.64,Netflix
88,09/23/2021,593.26,2526161.0,$590.79,$599.32,$589.1301,Netflix
89,09/22/2021,590.65,4021845.0,$579.69,$595.65,$579.69,Netflix
90,09/21/2021,573.14,2250884.0,$578.31,$581.88,$569.37,Netflix
91,09/20/2021,575.43,3732227.0,$586.79,$591.53,$568.08,Netflix
92,09/17/2021,589.35,4145145.0,$587.85,$590.28,$580.8501,Netflix
93,09/16/2021,586.5,1832028.0,$584.3,$587.48,$577.72,Netflix
94,09/15/2021,582.87,2755615.0,$578.17,$584.62,$575.37,Netflix
95,09/14/2021,577.76,3456958.0,$584.89,$587.28,$575.56,Netflix
96,09/13/2021,589.29,3062871.0,$598.57,$598.57,$582.775,Netflix
97,09/10/2021,598.72,3950764.0,$598.16,$609.45,$593.67,Netflix
98,09/09/2021,597.54,2954214.0,$606.47,$609.44,$596.55,Netflix
99,09/08/2021,606.05,5424503.0,$603.84,$615.6,$595.71,Netflix
100,09/07/2021,606.71,5830979.0,$594.69,$613.85,$593.99,Netflix
101,09/03/2021,590.53,2684005.0,$585.8,$591.8783,$583.14,Netflix
102,09/02/2021,588.55,6184782.0,$583.68,$598.7567,$583.68,Netflix
103,09/01/2021,582.07,5626214.0,$569,$591,$569,Netflix
104,08/31/2021,569.19,2431886.0,$566.12,$569.48,$561.611,Netflix
105,08/30/2021,566.18,2434839.0,$557.25,$567.1648,$556.45,Netflix
106,08/27/2021,558.92,3252595.0,$551.6,$564.17,$549.25,Netflix
107,08/26/2021,550.12,1595499.0,$546.16,$552.604,$545.9,Netflix
108,08/25/2021,547.58,2065621.0,$550.16,$552.84,$545.45,Netflix
109,08/24/2021,553.41,2109525.0,$551.484,$555.3141,$549.27,Netflix
110,08/23/2021,553.33,2602010.0,$545.98,$555.55,$543.74,Netflix
111,08/20/2021,546.88,3776429.0,$545.09,$551.3883,$539.1,Netflix
112,08/19/2021,543.71,7497292.0,$522.74,$548.39,$521.87,Netflix
113,08/18/2021,521.87,2582046.0,$520,$526.38,$518.65,Netflix
114,08/17/2021,518.91,2309803.0,$515.465,$520.79,$514.2,Netflix
115,08/16/2021,517.92,2033176.0,$515.24,$523.38,$512.3,Netflix
116,08/13/2021,515.92,2177736.0,$512.64,$521.44,$511.51,Netflix
117,08/12/2021,510.72,1686170.0,$511.86,$513,$507.2014,Netflix
118,08/11/2021,512.4,1673904.0,$517,$519.57,$509.77,Netflix
119,08/10/2021,515.84,1960544.0,$520,$520.79,$512.965,Netflix
120,08/09/2021,519.97,1367782.0,$521.1469,$522.6699,$517.99,Netflix
121,08/06/2021,520.55,1919798.0,$524,$526.84,$519.39,Netflix
122,08/05/2021,524.89,2556687.0,$517.13,$525.41,$514.02,Netflix
123,08/04/2021,517.35,2039374.0,$513,$517.98,$510.37,Netflix
124,08/03/2021,510.82,2579427.0,$514.39,$515.63,$505.37,Netflix
125,08/02/2021,515.15,2096632.0,$519,$519.85,$510.51,Netflix
126,07/30/2021,517.57,2537107.0,$512.69,$519.79,$510.9642,Netflix
